date,facility_id,facility_name,facility_type,latitude,longitude,medicine_id,medicine_name,opening_stock,received_quantity,dispensed_quantity,closing_stock,days_since_restock,stockout_next_3_days
2024-01-02,F003,Synthetic CHC F003,CHC,12.98,77.64,M010,Atorvastatin 10mg,95,0,28,67,7,1
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M001,Paracetamol 500mg,215,0,55,160,3,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M002,Amoxicillin 500mg,163,0,24,139,5,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M003,Metformin 500mg,196,0,28,168,4,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M004,Amlodipine 5mg,192,0,30,162,6,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M005,Azithromycin 500mg,85,0,27,58,6,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M006,Cetirizine 10mg,134,0,31,103,7,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M007,Omeprazole 20mg,154,0,44,110,4,1
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M008,ORS,261,0,85,176,7,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M009,Ibuprofen 400mg,169,0,38,131,3,0
2024-01-02,F004,Synthetic CHC F004,CHC,13.035,77.597,M010,Atorvastatin 10mg,77,0,19,58,5,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M001,Paracetamol 500mg,360,0,44,316,7,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M002,Amoxicillin 500mg,239,0,56,183,5,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M003,Metformin 500mg,205,0,47,158,6,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M004,Amlodipine 5mg,227,0,38,189,5,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M005,Azithromycin 500mg,125,0,28,97,7,1
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M006,Cetirizine 10mg,219,0,47,172,5,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M007,Omeprazole 20mg,202,0,35,167,5,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M008,ORS,318,0,67,251,4,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M009,Ibuprofen 400mg,211,0,34,177,3,0
2024-01-02,F005,Synthetic CHC F005,CHC,12.91,77.62,M010,Atorvastatin 10mg,72,0,22,50,4,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M001,Paracetamol 500mg,241,0,54,187,5,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M002,Amoxicillin 500mg,112,0,35,77,4,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M003,Metformin 500mg,269,0,51,218,5,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M004,Amlodipine 5mg,131,0,21,110,7,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M005,Azithromycin 500mg,97,0,31,66,6,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M006,Cetirizine 10mg,96,0,42,54,3,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M007,Omeprazole 20mg,139,0,33,106,7,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M008,ORS,306,0,52,254,6,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M009,Ibuprofen 400mg,176,0,30,146,5,0
2024-01-02,F006,Synthetic CHC F006,CHC,12.89,77.55,M010,Atorvastatin 10mg,114,0,17,97,5,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M001,Paracetamol 500mg,236,0,44,192,7,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M002,Amoxicillin 500mg,115,0,19,96,5,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M003,Metformin 500mg,91,0,26,65,6,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M004,Amlodipine 5mg,46,0,14,32,6,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M005,Azithromycin 500mg,63,0,10,53,7,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M006,Cetirizine 10mg,54,0,20,34,5,1
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M007,Omeprazole 20mg,88,0,14,74,7,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M008,ORS,208,0,32,176,4,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M009,Ibuprofen 400mg,143,0,19,124,4,0
2024-01-02,F007,Synthetic PHC F007,PHC,13.05,77.65,M010,Atorvastatin 10mg,74,0,12,62,5,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M001,Paracetamol 500mg,123,0,33,90,7,1
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M002,Amoxicillin 500mg,77,0,23,54,7,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M003,Metformin 500mg,89,0,28,61,5,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M004,Amlodipine 5mg,90,0,17,73,6,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M005,Azithromycin 500mg,81,0,15,66,4,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M006,Cetirizine 10mg,79,0,16,63,6,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M007,Omeprazole 20mg,72,0,23,49,7,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M008,ORS,121,0,22,99,3,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M009,Ibuprofen 400mg,79,0,27,52,4,0
2024-01-02,F008,Synthetic PHC F008,PHC,12.96,77.51,M010,Atorvastatin 10mg,35,0,12,23,5,1
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M001,Paracetamol 500mg,208,0,48,160,5,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M002,Amoxicillin 500mg,126,0,18,108,4,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M003,Metformin 500mg,112,0,30,82,5,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M004,Amlodipine 5mg,109,0,21,88,4,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M005,Azithromycin 500mg,80,0,8,72,7,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M006,Cetirizine 10mg,59,0,16,43,6,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M007,Omeprazole 20mg,60,0,20,40,5,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M008,ORS,239,0,22,217,3,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M009,Ibuprofen 400mg,103,0,20,83,7,0
2024-01-02,F009,Synthetic PHC F009,PHC,13.1,77.58,M010,Atorvastatin 10mg,76,0,16,60,6,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M001,Paracetamol 500mg,183,0,21,162,4,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M002,Amoxicillin 500mg,73,0,19,54,6,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M003,Metformin 500mg,46,0,20,26,6,1
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M004,Amlodipine 5mg,67,0,11,56,7,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M005,Azithromycin 500mg,64,0,9,55,7,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M006,Cetirizine 10mg,69,0,15,54,6,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M007,Omeprazole 20mg,75,0,11,64,3,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M008,ORS,83,0,33,50,7,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M009,Ibuprofen 400mg,103,0,16,87,4,0
2024-01-02,F010,Synthetic PHC F010,PHC,12.87,77.6,M010,Atorvastatin 10mg,44,0,9,35,5,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M001,Paracetamol 500mg,247,0,31,216,7,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M002,Amoxicillin 500mg,107,0,22,85,6,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M003,Metformin 500mg,109,0,27,82,5,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M004,Amlodipine 5mg,112,0,15,97,4,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M005,Azithromycin 500mg,52,0,10,42,3,1
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M006,Cetirizine 10mg,81,0,19,62,6,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M007,Omeprazole 20mg,116,0,23,93,6,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M008,ORS,179,0,23,156,4,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M009,Ibuprofen 400mg,89,0,20,69,5,0
2024-01-02,F011,Synthetic PHC F011,PHC,13.01,77.7,M010,Atorvastatin 10mg,78,0,9,69,7,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M001,Paracetamol 500mg,181,0,32,149,4,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M002,Amoxicillin 500mg,80,0,18,62,5,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M003,Metformin 500mg,113,0,12,101,6,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M004,Amlodipine 5mg,50,0,12,38,4,1
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M005,Azithromycin 500mg,62,0,14,48,3,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M006,Cetirizine 10mg,72,0,16,56,4,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M007,Omeprazole 20mg,79,0,21,58,3,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M008,ORS,145,0,37,108,7,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M009,Ibuprofen 400mg,93,0,20,73,3,0
2024-01-02,F012,Synthetic PHC F012,PHC,12.94,77.68,M010,Atorvastatin 10mg,66,0,10,56,7,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M001,Paracetamol 500mg,177,0,38,139,5,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M002,Amoxicillin 500mg,68,0,20,48,3,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M003,Metformin 500mg,119,0,18,101,7,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M004,Amlodipine 5mg,58,0,13,45,6,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M005,Azithromycin 500mg,61,0,13,48,4,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M006,Cetirizine 10mg,93,0,13,80,6,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M007,Omeprazole 20mg,86,0,16,70,3,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M008,ORS,156,0,23,133,4,0
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M009,Ibuprofen 400mg,68,0,20,48,4,1
2024-01-02,F013,Synthetic PHC F013,PHC,12.85,77.66,M010,Atorvastatin 10mg,56,0,9,47,7,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M001,Paracetamol 500mg,186,0,51,135,5,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M002,Amoxicillin 500mg,85,0,12,73,3,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M003,Metformin 500mg,76,0,24,52,3,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M004,Amlodipine 5mg,106,0,14,92,6,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M005,Azithromycin 500mg,48,0,8,40,6,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M006,Cetirizine 10mg,89,0,20,69,7,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M007,Omeprazole 20mg,77,0,15,62,6,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M008,ORS,177,0,31,146,3,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M009,Ibuprofen 400mg,87,0,18,69,3,0
2024-01-02,F014,Synthetic PHC F014,PHC,13.08,77.52,M010,Atorvastatin 10mg,50,0,8,42,6,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M001,Paracetamol 500mg,119,0,32,87,6,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M002,Amoxicillin 500mg,99,0,12,87,5,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M003,Metformin 500mg,119,0,28,91,7,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M004,Amlodipine 5mg,49,0,13,36,6,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M005,Azithromycin 500mg,71,0,13,58,7,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M006,Cetirizine 10mg,59,0,17,42,5,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M007,Omeprazole 20mg,92,0,7,85,7,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M008,ORS,141,0,14,127,6,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M009,Ibuprofen 400mg,83,0,16,67,3,0
2024-01-02,F015,Synthetic PHC F015,PHC,12.99,77.47,M010,Atorvastatin 10mg,39,0,8,31,5,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M001,Paracetamol 500mg,153,0,23,130,3,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M002,Amoxicillin 500mg,56,0,13,43,4,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M003,Metformin 500mg,46,0,22,24,5,1
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M004,Amlodipine 5mg,65,0,12,53,5,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M005,Azithromycin 500mg,55,0,12,43,7,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M006,Cetirizine 10mg,36,0,12,24,6,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M007,Omeprazole 20mg,69,0,12,57,6,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M008,ORS,64,0,30,34,6,1
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M009,Ibuprofen 400mg,58,0,17,41,5,0
2024-01-02,F016,Synthetic PHC F016,PHC,12.9,77.73,M010,Atorvastatin 10mg,41,0,7,34,7,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M001,Paracetamol 500mg,248,0,40,208,7,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M002,Amoxicillin 500mg,88,0,18,70,3,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M003,Metformin 500mg,123,0,29,94,7,1
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M004,Amlodipine 5mg,100,0,35,65,7,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M005,Azithromycin 500mg,88,0,17,71,5,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M006,Cetirizine 10mg,161,0,24,137,4,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M007,Omeprazole 20mg,169,0,30,139,5,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M008,ORS,197,0,37,160,3,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M009,Ibuprofen 400mg,189,0,36,153,5,0
2024-01-02,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M010,Atorvastatin 10mg,93,0,23,70,6,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M001,Paracetamol 500mg,151,0,47,104,3,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M002,Amoxicillin 500mg,104,0,25,79,7,1
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M003,Metformin 500mg,177,0,27,150,5,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M004,Amlodipine 5mg,126,0,20,106,6,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M005,Azithromycin 500mg,77,0,24,53,6,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M006,Cetirizine 10mg,126,0,15,111,4,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M007,Omeprazole 20mg,112,0,19,93,3,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M008,ORS,175,0,47,128,7,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M009,Ibuprofen 400mg,201,0,27,174,3,0
2024-01-02,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M010,Atorvastatin 10mg,49,0,12,37,6,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M001,Paracetamol 500mg,199,0,55,144,3,1
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M002,Amoxicillin 500mg,201,0,18,183,6,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M003,Metformin 500mg,215,0,38,177,5,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M004,Amlodipine 5mg,94,0,24,70,7,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M005,Azithromycin 500mg,110,0,21,89,4,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M006,Cetirizine 10mg,108,0,31,77,5,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M007,Omeprazole 20mg,91,0,33,58,5,1
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M008,ORS,322,0,46,276,5,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M009,Ibuprofen 400mg,131,0,37,94,3,0
2024-01-02,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M010,Atorvastatin 10mg,77,0,12,65,5,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M001,Paracetamol 500mg,209,0,48,161,6,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M002,Amoxicillin 500mg,117,0,29,88,7,1
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M003,Metformin 500mg,164,0,24,140,3,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M004,Amlodipine 5mg,67,0,20,47,3,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M005,Azithromycin 500mg,112,0,18,94,5,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M006,Cetirizine 10mg,93,0,26,67,3,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M007,Omeprazole 20mg,128,0,22,106,6,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M008,ORS,118,0,37,81,7,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M009,Ibuprofen 400mg,102,0,28,74,5,0
2024-01-02,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M010,Atorvastatin 10mg,42,0,16,26,4,0
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M001,Paracetamol 500mg,585,0,140,445,4,1
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M002,Amoxicillin 500mg,286,0,70,216,6,0
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M003,Metformin 500mg,448,0,56,392,8,0
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M004,Amlodipine 5mg,268,0,49,219,8,0
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M005,Azithromycin 500mg,273,0,67,206,7,0
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M006,Cetirizine 10mg,156,0,66,90,7,0
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M007,Omeprazole 20mg,280,0,56,224,8,0
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M008,ORS,316,0,166,150,7,1
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M009,Ibuprofen 400mg,251,0,72,179,5,1
2024-01-03,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M010,Atorvastatin 10mg,88,0,51,37,4,1
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M001,Paracetamol 500mg,492,0,105,387,7,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M002,Amoxicillin 500mg,105,724,85,744,0,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M003,Metformin 500mg,181,723,86,818,0,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M004,Amlodipine 5mg,119,0,70,49,4,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M005,Azithromycin 500mg,231,0,44,187,8,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M006,Cetirizine 10mg,174,0,53,121,7,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M007,Omeprazole 20mg,283,0,69,214,5,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M008,ORS,451,0,124,327,7,1
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M009,Ibuprofen 400mg,239,0,75,164,4,0
2024-01-03,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M010,Atorvastatin 10mg,72,0,41,31,5,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M001,Paracetamol 500mg,342,0,55,287,5,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M002,Amoxicillin 500mg,175,0,33,142,4,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M003,Metformin 500mg,263,0,32,231,8,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M004,Amlodipine 5mg,146,0,29,117,6,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M005,Azithromycin 500mg,126,0,25,101,8,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M006,Cetirizine 10mg,153,0,39,114,6,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M007,Omeprazole 20mg,49,331,40,340,0,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M008,ORS,329,0,54,275,4,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M009,Ibuprofen 400mg,178,0,71,107,7,0
2024-01-03,F003,Synthetic CHC F003,CHC,12.98,77.64,M010,Atorvastatin 10mg,67,0,23,44,8,1
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M001,Paracetamol 500mg,160,0,71,89,4,0
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M002,Amoxicillin 500mg,139,0,22,117,6,1
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M003,Metformin 500mg,168,0,27,141,5,0
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M004,Amlodipine 5mg,162,0,37,125,7,0
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M005,Azithromycin 500mg,58,304,24,338,0,0
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M006,Cetirizine 10mg,103,0,35,68,8,0
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M007,Omeprazole 20mg,110,0,36,74,5,1
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M008,ORS,176,0,53,123,8,0
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M009,Ibuprofen 400mg,131,0,37,94,4,0
2024-01-03,F004,Synthetic CHC F004,CHC,13.035,77.597,M010,Atorvastatin 10mg,58,0,21,37,6,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M001,Paracetamol 500mg,316,0,67,249,8,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M002,Amoxicillin 500mg,183,0,43,140,6,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M003,Metformin 500mg,158,0,62,96,7,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M004,Amlodipine 5mg,189,0,37,152,6,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M005,Azithromycin 500mg,97,0,31,66,8,1
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M006,Cetirizine 10mg,172,0,43,129,6,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M007,Omeprazole 20mg,167,0,34,133,6,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M008,ORS,251,0,54,197,5,0
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M009,Ibuprofen 400mg,177,0,62,115,4,1
2024-01-03,F005,Synthetic CHC F005,CHC,12.91,77.62,M010,Atorvastatin 10mg,50,271,23,298,0,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M001,Paracetamol 500mg,187,0,47,140,6,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M002,Amoxicillin 500mg,77,331,27,381,0,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M003,Metformin 500mg,218,0,50,168,6,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M004,Amlodipine 5mg,110,0,34,76,8,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M005,Azithromycin 500mg,66,0,30,36,7,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M006,Cetirizine 10mg,54,320,23,351,0,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M007,Omeprazole 20mg,106,0,27,79,8,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M008,ORS,254,0,58,196,7,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M009,Ibuprofen 400mg,146,0,29,117,6,0
2024-01-03,F006,Synthetic CHC F006,CHC,12.89,77.55,M010,Atorvastatin 10mg,97,0,23,74,6,1
2024-01-03,F007,Synthetic PHC F007,PHC,13.05,77.65,M001,Paracetamol 500mg,192,0,36,156,8,0
